"Recipient(s):","Pakistan","","Flow(s):","ODA","","Amount:","Constant Prices (2014 USD millions)","","Type of Aid:","All Types, Total","","Flow Type(s):","Net Disbursements","","Channels:","All Channels, Total","",

"","","Time Period","2010","2011","2012","2013","2014","2015",
"Sector(s)","Donor(s)",
"X. SUPPORT TO NGOs, Total","Romania","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Russia","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Saudi Arabia","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Chinese Taipei","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Thailand","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Timor Leste","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Turkey","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","United Arab Emirates","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Australia","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Austria","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Belgium","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Canada","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Czech Republic","","..","0.122998","0.144868","0.048872","0.040195",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Denmark","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Finland","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","France","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Germany","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Greece","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Iceland","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Ireland","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Italy","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Japan","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Korea","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Luxembourg","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Netherlands","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","New Zealand","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Norway","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Poland","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Portugal","","..","0.002728","0.009586","0.001665","..","0.004322"
"XI. REFUGEES IN DONOR COUNTRIES, Total","Slovak Republic","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Slovenia","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Spain","","..","..","..","0.460699","0.003543","0.834773"
"XI. REFUGEES IN DONOR COUNTRIES, Total","Sweden","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Switzerland","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","United Kingdom","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","United States","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Bulgaria","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Croatia","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Cyprus","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Estonia","","..","..","..","0.018955","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Hungary","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Israel","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Kazakhstan","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Latvia","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Liechtenstein","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Lithuania","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Malta","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Romania","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Russia","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Saudi Arabia","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Chinese Taipei","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Thailand","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Timor Leste","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","Turkey","","..","..","..","..","..",".."
"XI. REFUGEES IN DONOR COUNTRIES, Total","United Arab Emirates","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Australia","","0.0019","-0.128966","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Austria","","..","..","..","0.012363","..",".."
"XII. Unallocated / Unspecified, Total","Belgium","","0.413192","0.020679","..","..","..","0.001322"
"XII. Unallocated / Unspecified, Total","Canada","","0.209862","0.162422","0.034713","..","..",".."
"XII. Unallocated / Unspecified, Total","Czech Republic","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Denmark","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Finland","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","France","","0.535717","..","0.000269","..","..",".."
"XII. Unallocated / Unspecified, Total","Germany","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Greece","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Iceland","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Ireland","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Italy","","0.048601","0.013694","0.045953","0.000846","..",".."
"XII. Unallocated / Unspecified, Total","Japan","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Korea","","..","0.009746","..","..","0.25661","0.092432"
"XII. Unallocated / Unspecified, Total","Luxembourg","","0.011883","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Netherlands","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","New Zealand","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Norway","","0.063514","..","0.015499","..","..",".."
"XII. Unallocated / Unspecified, Total","Poland","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Portugal","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Slovak Republic","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Slovenia","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Spain","","0.001977","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Sweden","","0.013325","..","..","0.069841","0.027702",".."
"XII. Unallocated / Unspecified, Total","Switzerland","","1.762134","0.090841","0.728612","0.433525","1.217719","1.090613"
"XII. Unallocated / Unspecified, Total","United Kingdom","","..","..","..","..","0.979167",".."
"XII. Unallocated / Unspecified, Total","United States","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Bulgaria","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Croatia","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Cyprus","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Estonia","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Hungary","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Israel","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Kazakhstan","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Latvia","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Liechtenstein","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Lithuania","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Malta","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Romania","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Russia","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Saudi Arabia","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Chinese Taipei","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Thailand","","..","..","..","..","..","1.396078"
"XII. Unallocated / Unspecified, Total","Timor Leste","","..","..","..","..","..",".."
"XII. Unallocated / Unspecified, Total","Turkey","","..","..","..","..","..","1.692072"
"XII. Unallocated / Unspecified, Total","United Arab Emirates","","..","..","..","..","..",".."
